-5.0000000000000000E+000,-5.0000000000000000E+000, 4.9999999783600000E+000
-4.9969999999999999E+000,-4.9969999999999999E+000, 4.9999999783600000E+000
-4.9939999999999998E+000,-4.9939999999999998E+000, 4.9999999783600000E+000
-4.9909999999999997E+000,-4.9909999999999997E+000, 4.9999999783600000E+000
-4.9849999999999994E+000,-4.9849999999999994E+000, 4.9999999783600000E+000
-4.9729999999999999E+000,-4.9729999999999999E+000, 4.9999999783600000E+000
-4.9489999999999998E+000,-4.9489999999999998E+000, 4.9999999783600000E+000
-4.9009999999999998E+000,-4.9009999999999998E+000, 4.9999999783600000E+000
-4.8049999999999997E+000,-4.8049999999999997E+000, 4.9999999783600000E+000
-4.6129999999999995E+000,-4.6129999999999995E+000, 4.9999999783600000E+000
-4.3129999999999997E+000,-4.3129999999999997E+000, 4.9999999783600000E+000
-4.0129999999999999E+000,-4.0129999999999999E+000, 4.9999999783600000E+000
-3.7130000000000001E+000,-3.7130000000000001E+000, 4.9999999783600000E+000
-3.4130000000000003E+000,-3.4130000000000003E+000, 4.9999999783600000E+000
-3.1130000000000004E+000,-3.1130000000000004E+000, 4.9999999783600000E+000
-2.8130000000000006E+000,-2.8130000000000006E+000, 4.9999999783600000E+000
-2.5130000000000008E+000,-2.5130000000000008E+000, 4.9999999783600000E+000
-2.2130000000000010E+000,-2.2130000000000010E+000, 4.9999999783600000E+000
-1.9130000000000009E+000,-1.9130000000000009E+000, 4.9999999783600000E+000
-1.6130000000000009E+000,-1.6130000000000009E+000, 4.9999999783600000E+000
-1.3130000000000008E+000,-1.3130000000000008E+000, 4.9999999783600000E+000
-1.0130000000000008E+000,-1.0130000000000008E+000, 4.9999999783600000E+000
-7.1300000000000074E-001,-7.1300000000000074E-001, 4.9999999783600000E+000
-4.1300000000000076E-001,-4.1300000000000076E-001, 4.9999999783600000E+000
-1.1300000000000077E-001,-1.1300000000000077E-001, 4.9999999783600000E+000
 1.8699999999999922E-001, 1.8699999999999922E-001, 4.9999999783600000E+000
 4.8699999999999921E-001, 4.8699999999999921E-001, 4.9999999783600000E+000
 7.8699999999999926E-001, 7.8699999999999926E-001, 4.9999999783600000E+000
 1.0869999999999993E+000, 1.0869999999999993E+000, 4.9951226110605669E+000
 1.3869999999999993E+000, 1.3869999999999993E+000, 4.9503953550844564E+000
 1.6869999999999994E+000, 1.6869999999999994E+000, 4.8590334420701202E+000
 1.9869999999999994E+000, 1.9869999999999994E+000, 4.7212802829586220E+000
 2.2869999999999995E+000, 2.2869999999999995E+000, 4.5375016853806684E+000
 2.5869999999999993E+000, 2.5869999999999993E+000, 4.3081834339307283E+000
 2.8869999999999991E+000, 2.8869999999999991E+000, 4.0339280982234831E+000
 3.1869999999999989E+000, 3.1869999999999989E+000, 3.7154511076412118E+000
 3.4869999999999988E+000, 3.4869999999999988E+000, 3.3535761400762865E+000
 3.7869999999999986E+000, 3.7869999999999986E+000, 2.9492298794610550E+000
 4.0869999999999989E+000, 4.0869999999999989E+000, 2.5796642678876758E+000
 4.3869999999999987E+000, 4.3869999999999987E+000, 2.3224947838817762E+000
 4.6869999999999985E+000, 4.6869999999999985E+000, 2.1259904674304657E+000
 4.9869999999999983E+000, 4.9869999999999983E+000, 1.9676589094995287E+000
 5.2869999999999981E+000, 5.2869999999999981E+000, 1.8358524329176491E+000
 5.5869999999999980E+000, 5.5869999999999980E+000, 1.7235730891307295E+000
 5.8869999999999978E+000, 5.8869999999999978E+000, 1.6262717778181945E+000
 6.1869999999999976E+000, 6.1869999999999976E+000, 1.5408156418492289E+000
 6.4869999999999974E+000, 6.4869999999999974E+000, 1.4649512851611732E+000
 6.7869999999999973E+000, 6.7869999999999973E+000, 1.3970020519875579E+000
 7.0869999999999971E+000, 7.0869999999999971E+000, 1.3356861005359257E+000
 7.3869999999999969E+000, 7.3869999999999969E+000, 1.2800013933077472E+000
 7.6869999999999967E+000, 7.6869999999999967E+000, 1.2291499335369354E+000
 7.9869999999999965E+000, 7.9869999999999965E+000, 1.1824861215370925E+000
 8.2869999999999973E+000, 8.2869999999999973E+000, 1.1394805245941060E+000
 8.5869999999999980E+000, 8.5869999999999980E+000, 1.0996938276291306E+000
 8.8869999999999987E+000, 8.8869999999999987E+000, 1.0627577016722276E+000
 9.1869999999999994E+000, 9.1869999999999994E+000, 1.0283604899678969E+000
 9.4870000000000001E+000, 9.4870000000000001E+000, 9.9623632214319136E-001
 9.7870000000000008E+000, 9.7870000000000008E+000, 9.6615671449234386E-001
 1.0000000000000000E+001, 1.0000000000000000E+001, 9.4593191245623220E-001
